user_id,review_count,skin_type,age,rating,review,morphed_review
초코므쵸,120,복합성,26,4,뭔가 뽀오얀 이름과 뽀오얀 케이스가 이뻐서 구매해봣음. 순하게 잘지워지고 나름 괜찮은듯!,뭐/NP ㄴ가/EC 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 이름/NNG 과/JC 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 케이스/NNG 가/JKS 이쁘/VA 어서/EC 구매/NNG 하/XSV 아/EC 보/VV 앗/VV 음/ETN ./SF 순하/VA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 나름/NNB 괜찮/VA 은/ETM 듯/NNB !/SF 
욘92,38,복합성,27,5,정말 순하고 잘 지워짐. 눈에 들어가도 별로 안 따가움. 아예 안 따가운건 아니지만  이 정도면 꽤 순하다고 생각함.,정말/MAG 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN ./SF 눈/NNG 에/JKB 들어가/VV 아도/EC 별로/MAG 안/MAG 따갑/VA ㅁ/ETN ./SF 아예/MAG 안/MAG 따갑/VA ㄴ/ETM 건/NNB 아니/VCN 지만/EC 이/MM 정도/NNG 이/VCP 면/EC 꽤/MAG 순하/VA 다고/EC 생각/NNG 하/XSV ㅁ/ETN ./SF 
깜셈,38,복합성,29,4,순한 타입의 리무버였어요 자칫하다 눈에 들어갔는데도 크게 자극적이지 않았어요 세정력도 좋고 추천해요!,순하/VA ㄴ/ETM 타입/NNG 의/JKG 리무버/NNG 이/VCP 었/EP 어요/EC 자칫/MAG 하/XSV 다/EC 눈/NNG 에/JKB 들어가/VV 았/EP 는데/EC 도/JX 크/VA 게/EC 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 았/EP 어요/EC 세/MM 정력/NNG 도/JX 좋/VA 고/EC 추천/NNG 하/XSV 아요/EF !/SF 
Erica5,20,지성,21,4,다른제품을 안써봐서 모르겠지만 잘 지워지고 굳굳bb 근데 눈에 들어가면 안따갑다고 하는데 개인적으론 오일이 같이있어서 그런지 이걸로 세정하고 나면 앞이 좀 뿌얘지고 눈에 들어가면 따갑긴 함..ㅋㅋ그래도 잘 쓰고 있음bbb,다른/MM 제품/NNG 을/JKO 안/MAG 쓰/VV 어/EC 보/VX 아서/EC 모르/VV 겠/EP 지만/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 굳굳bb/NA 근데/MAJ 눈/NNG 에/JKB 들어가/VV 면/EC 안/MAG 따갑/VA 다고/EC 하/VV 는데/EC 개인/NNG 적/XSN 으로/JKB ㄴ/JX 오일/NNG 이/JKS 같이/MAG 있/VV 어서/EC 그렇/VA ㄴ지/EC 이/MM 것/NNB 로/JKB 세정/NNG 하/XSV 고/EC 나/VV 면/EC 앞/NNG 이/JKS 좀/MAG 뿌얘지고/NA 눈/NNG 에/JKB 들어가/VV 면/EC 따갑/VA 기/ETN ㄴ/JX 함..ㅋㅋ그래도/NA 잘/MAG 쓰/VV 고/EC 있음bbb/NA 
wsdxd,42,민감성,23,4,눈 뿌얘지는것 빼곤 무난하고 괜찮아요.,눈/NNG 뿌얘지는것/NA 빼/VV 곤/EC 무난/XR 하/XSA 고/EC 괜찮/VA 아요/EF ./SF 
쮸니쮼,30,복합성,26,5,"순하고 잔여감없이 잘지워져서 너무 좋아요!.
벌써 다섯통째 ㅎㅎㅎ 립앤아이 리무버는 이것만써용 ㅎㅎㅎ",순하/VA 고/EC 잔여/NNG 감/NNG 없이/MAG 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 너무/MAG 좋/VA 아요/EF !/SF ./SF 벌써/MAG 다섯/NR 통째/MAG ㅎㅎㅎ/NA 립/NNG 앤/NNG 아이/NNG 리무버/NNG 는/JX 이것/NP 만/JX 쓰/VV 어/EC 용/XSN ㅎㅎㅎ/NA 
cyazia,250,중성,27,4,아리따움 제품 테스터하던 중에 사용해보고 테스터한 제품들은 다 빼고 얘만 사옴...,아리땁/VA ㅁ/ETN 제품/NNG 테스/NNP 터/NNB 하/XSA 던/ETM 중/NNB 에/JKB 사용/NNG 하/XSV 아/EC 보/VX 고/EC 테스/NNP 터/NNB 하/XSA ㄴ/ETM 제품/NNG 들/XSN 은/JX 다/MAG 빼/VV 고/EC 얘/NP 만/JX 사/VV 아/EC 오/VX ㅁ/ETN .../SE 
지니비니S2,127,지성,29,4,"키스미도 잘 지워지고
클리오 삐야도 잘 지워지는 제품!

하지만 가격은 어퓨가 더 좋아서
1+1 세일때만 사고 다른 땐 어퓨로",키스/NNG 미/NNG 도/JX 잘/MAG 지우/VV 어/EC 지/VX 고/EC 클리오/NNP 삐/VV 야/EC 도/JX 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 제품/NNG !/SF 하지만/MAJ 가격/NNG 은/JX 어퓨가/NA 더/MAG 좋아서/NNP 1/SN +/SW 1/SN 세일/NNG 때/NNG 만/JX 사고/NNG 다른/MM 때/NNG ㄴ/JX 어퓨로/NA 
호잇둘리,61,복합성,23,3,미샤파란색리무버 다써서 이거쓰는데 부드럽게 잘지워진다! 네이처초록색젤라이너가 잘 안지워진다고 하는데 나는 잘모르겠음! 슥슥 잘지워진당!! 재구매의사는 글쎄 .. 굳이 ...,미샤/NNP 파란색/NNG 리무버/NNG 다/MAG 쓰/VV 어서/EC 이것/NP 쓰/VV 는데/EC 부드럽/VA 게/EC 잘/MAG 지우/VV 어/EC 지/VX ㄴ다/EF !/SF 네이처/NNP 초록색/NNG 젤/NNG 라이너/NNG 가/JKS 잘/MAG 안/MAG 지우/VV 어/EC 지/VX ㄴ다고/EC 하/VV 는데/EC 나/NP 는/JX 잘/MAG 모르/VV 겠/EP 음/ETN !/SF 슥슥/NA 잘/MAG 지우/VV 어/EC 지/VX ㄴ/ETM 당/NNG !/SF !/SF 재/XPN 구매/NNG 의사/NNG 는/JX 글쎄/IC ../SE 굳이/MAG .../SE 
깜쯱이,59,복합성,19,5,겟잇뷰티 1위해서 사서 써봤는데 역시 잘지워짐 게다가 순하기까지 완전 인생템!!!♡♡,겟잇뷰티/NNP 1/SN 위/NNG 하/XSV 아서/EC 사/VV 아서/EC 쓰/VV 어/EC 보/VX 았/EP 는데/EC 역시/MAJ 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 게다가/MAG 순/NNG 하/XSV 기/ETN 까지/JX 완전/NNG 인생템!!!♡♡/NA 
ayve,57,복합성,23,4,세일할때 사서 써봤는데 굿굿!  순하고 세정력도 좋고 좋아용ㅎ 다만 기름느낌이 좀 많이 난다는게 저에게는 단점이였어요ㅠㅠ,세일/NNG 하/XSV ㄹ/ETM 때/NNG 사/VV 아서/EC 쓰/VV 어/EC 보/VX 았/EP 는데/EC 굿/NNG 굿/NNG !/SF 순하/VA 고/EC 세/MM 정력/NNG 도/JX 좋/VA 고/EC 좋아용ㅎ/NA 다만/MAJ 기름/NNG 느낌/NNG 이/JKS 좀/MAG 많이/MAG 나/VV ㄴ다는/ETM 게/EC 저/NP 에게/JKB 는/JX 단점이였어요ㅠㅠ/NA 
정소희,43,건성,21,4,"이거뭐  겟잇뷰티 1워제품아니여?
사서 써보니까 완전 좋네? 
그럼 계속 써야지 뭐",이것/NP 뭐/NP 겟잇뷰티/NNP 쓰/VV 어/EC 보/VX 니까/EC 완전/NNG 좋/VA 네/EF ?/SF 그럼/MAJ 계속/MAG 쓰/VV 어야지/EC 뭐/NP 
뉼쓰,29,민감성,27,4,"눈이 따갑지않고 진한 메이크업도 비교적 잘 지워짐.
다만 번들거림이 좀 심해서 찝찝함",눈/NNG 이/JKS 따갑/VA 지/EC 않/VX 고/EC 진하/VA ㄴ/ETM 메이크업/NNG 도/JX 비교/NNG 적/XSN 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN ./SF 다만/MAJ 번들거리/VV ㅁ/ETN 이/JKS 좀/MAG 심하/VA 아서/EC 찝찝함/NA 
애봉잉,234,복합성,25,3,써봤던 리무버 중에 제일 빨리 닳았던 제품. 사실 리무버는 거기서 거기라 세일할 때 아무데서나 사요. 이건 다른 제품에 비해 그래도 눈이 덜 따갑긴 했어요.,쓰/VV 어/EC 보/VX 았/EP 던/ETM 리무버/NNG 중/NNB 에/JKB 제일/NNG 빨리/MAG 닳/VV 았/EP 던/ETM 제품/NNG ./SF 사실/NNG 리무버/NNG 는/JX 거기/NP 서/JKB 거기/NP 이/VCP 라/EC 세일/NNG 하/XSV ㄹ/ETM 때/NNG 아무/MM 데/NNB 서/JKB 나/JX 사/VV 아요/EF ./SF 이것/NP ㄴ/JX 다른/MM 제품/NNG 에/JKB 비하/VV 아/EC 그래도/MAJ 눈/NNG 이/JKS 덜/MAG 따갑/VA 기/ETN ㄴ/JX 하/VV 았/EP 어요/EF ./SF 
뽀랑,37,중성,26,4,향 괜찮고 용량많고 눈에들어가도 따갑지않아요~~ 세일할때 구매하세용,향/NNG 괜찮/VA 고/EC 용량/NNG 많/VA 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 아요/EC ~/SO ~/SO 세일/NNG 하/XSV ㄹ/ETM 때/NNG 구매/NNG 하/XSV 세/EC 용/XSN 
라뿅뿅,7,건성,31,4,"다른 제품들을 엄청 많이 써본 건 아니라서 모르겠지만, 스킨푸드꺼 우유 어쩌고랑 삐아꺼 써봤는데 그 두 개보단 이게 더 나은 느낌. 근데 순위가 그 두 개가 더 높다는 건 케바케니깐...ㅠ 스킨푸드꺼에 비해 세정력이 좋고 삐아꺼에 비해 눈이 덜 아프다. 선물로 받은 거라 그냥 써봤는데 생각보다 좋아서 놀랐음ㅎㅎ","다른/MM 제품/NNG 들/XSN 을/JKO 엄청/MAG 많이/MAG 쓰/VV 어/EC 보/VX ㄴ/ETM 건/NNB 아니/VCN 라서/EC 모르/VV 겠/EP 지만/EC ,/SP 스킨푸드/NNP 꺼/NNB 우유/NNG 어쩌/VV 고/EC 랑/JKB 삐/VV 아/EC 끄/VV 어/EC 쓰/VV 어/EC 보/VX 았/EP 는데/EC 그/MM 두/MM 개/NNB 보다/JKB ㄴ/JX 이/VV 게/EC 더/MAG 나/NP 은/JX 느낌/NNG ./SF 근데/MAJ 순위/NNG 가/JKS 그/MM 두/MM 개/NNB 가/JKS 더/MAG 높/VA 다는/ETM 건/NNB 케바케니깐...ㅠ/NA 스킨푸드/NNP 꺼/NNB 에/JKB 비하/VV 아/EC 세/MM 정력/NNG 이/JKS 좋/VA 고/EC 삐/VV 아/EC 꺼/NNB 에/JKB 비하/VV 아/EC 눈/NNG 이/JKS 덜/MAG 아프/VA 다/EF ./SF 선물/NNG 로/JKB 받/VV 은/ETM 걸/VV 라/EC 그냥/MAG 쓰/VV 어/EC 보/VX 았/EP 는데/EC 생각/NNG 보다/JKB 좋/VA 아서/EC 놀랐음ㅎㅎ/NA "
앎미미,197,민감성,28,4,딱히 안좋은점을 모르겠어서,딱히/MAG 안/MAG 좋/VA 은/ETM 점/NNB 을/JKO 모르/VV 겠/EP 어서/EC 
제르망,206,복합성,26,4,"지워지긴 잘 지워져요.
자극은 화장솜에 따라 다른데
세번이상 문지르면 눈두덩이가 따가움.
민감성들은 꼭 테스트해보길!",지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 잘/MAG 지우/VV 어/EC 지/VX 어요/EF ./SF 자극/NNG 은/JX 화장/NNG 솜/NNG 에/JKB 따르/VV 아/EC 다른/MM 데/NNB 세번/NNP 이상/NNG 문지르/VV 면/EC 눈두덩이/NNG 가/JKS 따갑/VA ㅁ/ETN ./SF 민감/XR 성/XSN 들/XSN 은/JX 꼭/MAG 테스트/NNG 하/XSV 아/EC 보/VX 기/ETN ㄹ/JKO !/SF 
jtvxqj,143,복합성,28,3,이니스프리꺼 쓰다가 갈아탔는데 눈도 따갑고 그냥 무난 ㅋㅋ역시 겟잇뷰티는 너무 맹신하면 안되나봐요ㅜ,이니스프리/NNP 꺼/NNB 쓰/VV 다가/EC 갈/VV 아/EC 타/VV 았/EP 는데/EC 눈/NNG 도/JX 따갑/VA 고/EC 그냥/MAG 무난/XR ㅋㅋ역시/NA 겟잇뷰티/NNP 는/JX 너무/MAG 맹신/NNG 하/XSV 면/EC 안되나봐요ㅜ/NA 
염똠미,36,복합성,28,4,"그냥 내가 이제껏 써본것중에선
최고인듯.
순하고 잘 지워지고 뭐..
더좋은거 발견하기 전까진 쭉 쓰겟쥐?",그냥/MAG 내/NP 가/JKS 이제껏/MAG 쓰/VV 어/EC 보/VX ㄴ/ETM 것/NNB 중/NNB 에/JKB 선/NNG 최고/NNG 이/VCP ㄴ듯/EF ./SF 순/NNG 하/XSV 고/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 뭐/IC ./SF ./SF 더/MAG 좋/VA 은/ETM 거/NNB 발견/NNG 하/XSV 기/ETN 전/NNG 까지/JX ㄴ/JX 쭉/MAG 쓰겟쥐?/NA 
ox1214,40,건성,21,4,잘지워지긴하는데 눈에 들어가면 좀 따가운정도?,잘/MAG 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV 는데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 좀/MAG 따갑/VA ㄴ/ETM 정도/NNG ?/SF 
711705,89,건성,24,3,언니가사놨길래 가끔쓰는데 잘지워져요,언니/NNG 가사/NNG 놓/VV 았/EP 길래/EC 가끔/MAG 쓰/VV 는데/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 
하하하02,28,건성,30,4,스킨** 유명한 제품 썼었는데 세일하길래 들어가서 샀는데 둘이 비슷한 듯 둘 다 잘 지워지고 둘 다 눈에 들어가도 안 아프고 더 저렴한 아이를 사서 펑펑 쓰면 되지 않을까,스킨/NNG */SW */SW 유명/XR 하/XSA ㄴ/ETM 제품/NNG 쓰/VV 었/EP 었/EP 는데/EC 세일/NNG 하/XSV 길래/EC 들어가/VV 아서/EC 사/VV 았/EP 는데/EC 둘/NR 이/JKS 비슷/XR 하/XSA ㄴ/ETM 듯/NNB 둘/NR 다/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 둘/NR 다/MAG 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 고/EC 더/MAG 저렴/XR 하/XSA ㄴ/ETM 아이/NNG 를/JKO 사/VV 아서/EC 펑펑/MAG 쓰/VV 면/EC 되/VV 지/EC 않/VX 을까/EC 
링구랑구,2,건성,23,4,일단 케이스가 귀엽고 순하고 세정력도 좋아여ㅎㅎ,일단/MAG 케이스/NNG 가/JKS 귀엽/VA 고/EC 순하/VA 고/EC 세/MM 정력/NNG 도/JX 좋아옇ㅎ/NA 
화장품좋아용,43,민감성,19,4,"이거좋아요
진짜좋아요
순하게지워져요
냄새좋아요
케이스이뻐요
대용랑이예요
세일할따2개사놔요",
jami,72,민감성,27,4,한통 다쓸때까지 그냥 무난하구나 엄청 좋은건 모르겠다 했는데 에뛰드하우스리무버로 바꾸고 나서 좋은애엿음을 느낌. 자극적이지 않고 마스카라도 잘 지워냄,한통/NNP 다/MAG 쓰/VV ㄹ/ETM 때/NNG 까지/JX 그냥/MAG 무난/XR 하/XSA 구나/EC 엄청/MAG 좋/VA 은/ETM 건/NNB 모르/VV 겠/EP 다/EC 하/VV 았/EP 는데/EC 에뛰드하우스/NNP 리무버/NNG 로/JKB 바꾸/VV 고/EC 나서/VV 어/EC 좋/VA 은/ETM 애/NNG 이/VCP 엇/EP 음/ETN 을/JKO 느낌/NNG ./SF 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 고/EC 마스카라/NNG 도/JX 잘/MAG 지우/VV 어/EC 내/VX ㅁ/ETN 
sjchun,33,복합성,29,3,세정력이 생각보다 좋고 순한거같아 좋아요^^ 처음에는 세일할때 샀었는데 생각보다 좋아서 꾸준히 잘쓰고있어요^^,세/MM 정력/NNG 이/JKS 생각/NNG 보다/JKB 좋/VA 고/EC 순하/VA ㄴ/ETM 거/NNB 같/VA 아/EC 좋/VA 아요/EC ^/SW ^/SW 처음/NNG 에/JKB 는/JX 세일/NNG 하/XSV ㄹ/ETM 때/NNG 사/VV 았었/EP 는데/EC 생각/NNG 보다/JKB 좋/VA 아서/EC 꾸준히/MAG 잘/MAG 쓰/VV 고/EC 있/VX 어요/EC ^/SW ^/SW 
반디09,44,민감성,27,5,여러 제품 전전했는데 이만한게없음 잘지워지고 눈도 안따갑고 짱짱,여러/MM 제품/NNG 전전/NNG 하/XSV 았/EP 는데/EC 이만/MAG 하/XSV ㄴ/ETM 게/EC 없/VA 음/ETN 잘/MAG 지우/VV 어/EC 지/VX 고/EC 눈/NNG 도/JX 안/MAG 따갑/VA 고/EC 짱/MAG 짱/MAG 
홍차,18,건성,30,5,선물받았던 거라 별 기대안했는데 인생 템을 만날줄이야..!! 여태까지 아이리무버중에 제일 눈이 안따가웟어요! 그렇다고 세정력이 약한 것도 아니도 잘 지워짐!! 진짜 제일 짱짱 립 앤아이 리무 버임!!!!,선물/NNG 받/VV 았/EP 던/ETM 걸/VV 라/EC 별/MM 기대/NNG 안/NNG 하/XSV 았/EP 는데/EC 인생/NNG 템을/NA 만나/VV ㄹ/ETM 줄/NNB 이/VCP 야/EF ./SF ./SF !/SF !/SF 여태/NNG 까지/JX 아이/NNG 리무버/NNG 중/NNB 에/JKB 제일/NNG 눈/NNG 이/JKS 안/MAG 따갑/VA 엇/EP 어요/EF !/SF 그렇/VA 다고/EC 세/MM 정력/NNG 이/JKS 약하/VA ㄴ/ETM 것/NNB 도/JX 아니/MAG 도/JX 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN !/SF !/SF 진짜/MAG 제일/NNG 짱/MAG 짱/MAG 립/NNG 앤/NNP 아이/NNG 리/NNP 무/XPN 버/NNG 이/VCP ㅁ/ETN !/SF !/SF !/SF !/SF 
Ramy95,146,건성,30,3,"엄청 좋은 리무버와 그렇지않은것의 차이를 쓰고난후의 보습감에 두는데요
이건 엄청 드라이 하거나 그렇지 않고 그렇다고 엄청 오일리하지도 않고 꽤 만족하며 쓰고있어용ㅋㅋ크기에비해 작아보여그런지 꼭 원플원 할때만 사야겠어요ㅋ",엄청/MAG 좋/VA 은/ETM 리무버/NNG 와/JC 그렇/VA 지/EC 않/VX 은/ETM 것/NNB 의/JKG 차이/NNG 를/JKO 쓰/VV 고/EC 나/VX ㄴ/ETM 후/NNG 의/JKG 보습/NNG 감/NNG 에/JKB 두/VV 는데요/EC 이/VCP 건/EC 엄청/MAG 드라이/NNG 하/VV 거나/EC 그렇/VA 지/EC 않/VX 고/EC 그렇/VA 다고/EC 엄청/MAG 오일/NNG 리/NNG 하/XSV 지/EC 도/JX 않/VX 고/EC 꽤/MAG 만족/NNG 하/XSV 며/EC 쓰고있어용ㅋㅋ크기에비해/NA 작/VA 아/EC 보이/VV 어/EC 그러/VV ㄴ지/EC 꼭/MAG 원/NNB 프/VX ㄹ/ETM 원/NNB 하/VV ㄹ/ETM 때/NNG 만/JX 사야겠어욬/NA 
sar128,42,복합성,25,4,세일할때 쟁여두고 쓰고 있어요!키스미도 잘지워지는 편이에요,세일/NNG 하/XSV ㄹ/ETM 때/NNG 쟁여두고/NA 쓰/VV 고/EC 있/VX 어요/EF !/SF 키스/NNG 미/NNG 도/JX 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 편/NNB 이/VCP 에요/EC 
늘보여우,41,건성,25,4,겟잇뷰티에서 1등했다길래 써봤는데 세정력도 아주 좋고 눈에 들어가도 뿌옇지 않아서 좋음,겟잇뷰티/NNP 에서/JKB 1/SN 등/NNB 하/XSA 었/EP 다고/EC 하/VX 길래/EC 쓰/VV 어/EC 보/VX 았/EP 는데/EC 세/MM 정력/NNG 도/JX 아주/MAG 좋/VA 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 뿌옇/VA 지/EC 않/VX 아서/EC 좋/VA 음/ETN 
개기름없애줘,106,지성,23,4,냄새도 좋고 세정력도 좋아요~~!! 저는 괜찮았는데 눈에 들어가면 뿌옇게 보인다는 분들 계시니까 조심!!,냄새/NNG 도/JX 좋/VA 고/EC 세/MM 정력/NNG 도/JX 좋/VA 아요/EC ~/SO ~/SO !/SF !/SF 저/NP 는/JX 괜찮/VA 았/EP 는데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 뿌옇/VA 게/EC 보이/VV ㄴ다는/ETM 분/NNB 들/XSN 계시/VV 니까/EC 조심/NNG !/SF !/SF 
아이린이,315,복합성,30,5,"눈에 들어가도 따갑지 않고 잘닦여요!!!
한번에 쓱 닦여요!! 이런건 아니지만 순한데 비해서 잘닦여서 애용하고 있어요",눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 고/EC 잘/MAG 닦이/VV 어요/EF !/SF !/SF !/SF 한번/NNG 에/JKB 쓱/MAG 닦이/VV 어요/EF !/SF !/SF 이런/MM 건/NNB 아니/VCN 지만/EC 순하/VA ㄴ데/EC 비하/VV 아서/EC 잘/MAG 닦/VV 아서/EC 애용/NNG 하/XSV 고/EC 있/VV 어요/EC 
이이이잉,31,복합성,23,4,"화장솜에 묻혀서 약간만 불리면 완전 다 지워져요.
자극도 별로 없는것같고 끈적임도 없어요~
전에꺼는 눈에 들어가면 아프고 따끔거렸는데 이건 하나도 안아파요ㅎㅎ",화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 약간/NNG 만/JX 불리/VV 면/EC 완전/NNG 다/MAG 지우/VV 어/EC 지/VX 어요/EF ./SF 자극/NNG 도/JX 별로/MAG 없/VA 는/ETM 것/NNB 같/VA 고/EC 끈적이/VV ㅁ/ETN 도/JX 없/VA 어요/EC ~/SO 전/NNG 에/JKB 꺼/NNB 는/JX 눈/NNG 에/JKB 들어가/VV 면/EC 아프/VA 고/EC 따끔거리/VV 었/EP 는데/EC 이것/NP ㄴ/JX 하나/NR 도/JX 안아파욯ㅎ/NA 
정연똥나무,31,복합성,22,5,이거진짜화장잘지워져요 싹~~냄새도아기냄새,이것/NP 진짜/NNG 화장/NNG 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 싹/NNG ~/SO ~/SO 냄새/NNG 도/NNG 아기/NNG 냄새/NNG 
안눙하세여,107,건성,24,5,따갑지도 않고 순하고 솜에 적셔 눈두덩이에 올려주면 마조리카 마스카라도 금새 녹아 부드럽게 닦이는게 진짜 죻음 이걸로 진한눈화장도 쓱쓱 눈썹도 쓱쓱 입술도 쓱쓱 프라이머 바른부분도 쓱쓱 닦으면 다지워짐!말끔!,따갑/VA 지/EC 도/JX 않/VX 고/EC 순하/VA 고/EC 솜/NNG 에/JKB 적시/VV 어/EC 눈두덩이/NNG 에/JKB 올리/VV 어/EC 주/VX 면/EC 마조리카/NNP 마스카라/NNG 도/JX 금새/MAG 녹/VV 아/EC 부드럽/VA 게/EC 닦이/VV 는/ETM 게/EC 진짜/MAG 죻음/NA 이/MM 것/NNB 로/JKB 진한/NNP 눈/NNG 화장/NNG 도/JX 쓱쓱/MAG 눈썹/NNG 도/JX 쓱쓱/MAG 입술/NNG 도/JX 쓱쓱/MAG 프라이머/NNP 바른/NNP 부분/NNG 도/JX 쓱쓱/MAG 닦/VV 으면/EC 다/MAG 지우/VV 어/EC 지/VX ㅁ/ETN !/SF 말끔/XR !/SF 
숨둥둥,315,복합성,26,4,잘지워지는데 좀 따가움..,잘/MAG 지우/VV 어/EC 지/VX 는데/EC 좀/MAG 따갑/VA ㅁ/ETN ./SF ./SF 
멍뭉루비,81,민감성,20,4,이거 나름 잘지워지고 무엇보다 눈에 들어가도 안아프다는거? 아이메이크업은 확실히 잘 지워지는데 립은 솔직히 잘 모르겟다..ㅎ,이것/NP 나름/NNB 잘/MAG 지우/VV 어/EC 지/VX 고/EC 무엇/NP 보다/JKB 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 다는/ETM 거/NNB ?/SF 아이/NNG 메이크업/NNG 은/JX 확실히/MAG 잘/MAG 지우/VV 어/EC 지/VX 는데/EC 립/NNG 은/JX 솔직히/MAG 잘/MAG 모르겟다..ㅎ/NA 
Ellie,55,복합성,23,4,세정력도 좋고 눈에 들어가도 안아픔,세/MM 정력/NNG 도/JX 좋/VA 고/EC 눈/NNG 에/JKB 들어가/VV 아도/EC 안/NNG 아픔/NNG 
윤이야,4,건성,25,2,따가워요ㅠㅠ 눈가 피부가 민감해서그런가 저한텐 안 맞는 것 같아요,따가워요ㅠㅠ/NA 눈가/NNG 피부/NNG 가/JKS 민감/XR 하/XSA 아서/EC 그러/VV ㄴ가/EC 저/NP 한테/JKB ㄴ/JX 안/MAG 맞/VV 는/ETM 것/NNB 같/VA 아요/EC 
아낄린,54,건성,29,5,"두통째 쓰고있는데 제품성능 무난함
가끔 진하거나 워터프루프인 마스카라나 펜슬라이너 같은 경우는 잘 안녹아져서 물리적인 힘
가해서 때내야 할 때도 있지만 ㅠ
눈가에 자극 거의 없고 눈앞 뿌얘지는 것도 적음",두통/NNG 째/XSN 쓰/VV 고/EC 있/VX 는데/EC 제품/NNG 성능/NNG 무난/XR 하/XSA ㅁ/ETN 가끔/MAG 진하/VA 거나/EC 워터/NNG 프루프/NNP 이/VCP ㄴ/ETM 마스카라/NNG 나/JC 펜스/NNG ㄹ/JKO 라이너/NNG 같/VA 은/ETM 경우/NNG 는/JX 잘/MAG 안/MAG 녹/VV 아/EC 지/VX 어서/EC 물리/NNG 적/XSN 이/VCP ㄴ/ETM 힘/NNG 가하/VV 아서/EC 때/NNG 내야/NNG 하/VV ㄹ/ETM 때/NNG 도/JX 있/VV 지만/EC 자극/NNG 거의/MAG 없/VA 고/EC 눈앞/NNG 뿌얘지는/NA 것/NNB 도/JX 적/VA 음/ETN 
박찡찡,90,지성,24,4,무난무난 순한느낌이라 좋았음,무난/XR 무난/XR 순하/VA ㄴ/ETM 느낌/NNG 이/VCP 라/EC 좋/VA 았/EP 음/ETN 
아몬두유,16,민감성,29,3,싸자나 그리구 겟잇 1위 했자나 그래서 샀자나. 흠 사용해보니 그냥 무난한 립아리 리무버. 워터퓨르프 마스카라 했을땐 화장솜에 묻혀서 눈덩이에 올려놓고 있긴 하지만 뭐 딱히 재구매 의사는 없네영 . 너란 녀석 그냥 빨리 써버리구 화장대나 깔끔해졌으면 ,싸/VV 자/EC 나/JX 그리구/MAJ 겟잇/NA 1/SN 위/NNB 하/VV 았/EP 자/EC 나/JX 그래서/MAJ 사/VV 았/EP 자/EC 나/VV 아/EF ./SF 흠/NNG 사용/NNG 하/XSV 아/EC 보/VX 니/EC 그냥/MAG 무난/XR 하/XSA ㄴ/ETM 립/NNG 알/VV 리/EC 리무버/NNG ./SF 워터퓨르프/NA 마스카라/NNG 하/VV 았/EP 을/ETM 때/NNG ㄴ/JX 화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 눈덩이/NNP 에/JKB 올려놓/VV 고/EC 있/VV 기/ETN ㄴ/JX 하지만/MAJ 뭐/NP 딱히/MAG 재/XPN 구매/NNG 의사/NNG 는/JX 없/VA 네/EC 영/MAG ./SF 너/NP 란/JX 녀석/NNB 그냥/MAG 빨리/MAG 쓰/VV 어/EC 버리/VX 구/EC 화장대/NNG 나/JC 깔끔/XR 하/XSA 아/EC 지/VX 었/EP 으면/EC 
꽃집여자,120,지성,28,4,"순하다는게 느껴진다
드라마틱하진않지만 기름기많이안나는제품치곤
잘지워진다
근데 용량ㅠ",순하/VA 다는/ETM 게/EC 느끼/VV 어/EC 지/VX ㄴ다/EC 드라마틱/XR 하/XSA 지/EC ㄴ/JX 않/VX 지만/EC 기름기/NNG 많이/MAG 안/MAG 나/VV 는/ETM 제품/NNG 치/VV 곤/EC 잘/MAG 지우/VV 어/EC 지/VX ㄴ다/EC 근데/MAJ 용/NNG 랴/EC 유/NNG 
