user_id,channel,option,membership,rating,review,morphed_review
soie2232,PC,일반용량,일반,5,이건뭐 계속쓰고있는제품!  대용량을  구매하고싶었으나 품절인 관계로 레귤러사이즈! 구매,이건/NNP 뭐/NP 계속/MAG 쓰/VV 고/EC 있/VX 는/ETM 제품/NNG !/SF 대용량/NNG 을/JKO 구매/NNG 하/XSV 고/EC 싶/VX 었/EP 으나/EC 품절/NNG 이/VCP ㄴ/ETM 관계/NNG 로/JKB 레/NNP 귤/NNG 러/NNP 사이즈/NNG !/SF 구매/NNG 
hekfrl28,PC,대용량 250ml,일반,5,"늘 사용하는 제품이예요.
세일하기에 쟁여뒀네요ㅋ",늘/MAG 사용/NNG 하/XSV 는/ETM 제품/NNG 이/VCP 예요/EF ./SF 세일/NNG 하/XSV 기/ETN 에/JKB 쟁여뒀네욬/NA 
dmsdodmsdo,PC,대용량 250ml,일반,5,"좋다는 말은 들어봤는데 세일 중이길래 사봤어요. 
근데 완전 대만족!!!!!
순하고 깔끔하게 잘 지워져요. 
제가 키**마스카라를 써서 아무 리무버는 못쓰는데 이건 다 지워지네요. 
",좋/VA 다는/ETM 말/NNG 은/JX 들/VV 어/EC 보/VX 았/EP 는데/EC 세일/NNG 중/NNB 이/VCP 길래/EC 사/VV 아/EC 보/VX 았/EP 어요/EF ./SF 근데/MAJ 완전/NNG 대/XPN 만족/NNG !/SF !/SF !/SF !/SF !/SF 순/NNG 하/XSV 고/EC 깔끔/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EF ./SF 제/XSN 가/JKS 키/NNG */SW */SW 마스카라/NNG 를/JKO 쓰/VV 어서/EC 아무/MM 리무버/NNG 는/JX 못쓰/VV 는데/EC 이것/NP ㄴ/JX 다/MAG 지우/VV 어/EC 지/VX 네요/EF ./SF 
eon1229,PC,대용량 250ml,일반,5,"엄청 잘지워지고 완전좋아요 ~~~~~
1+1할때사서 싸게삿어요 !!
후회안합니당 ~",엄청/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 완전/NNG 좋/VA 아요/EC ~/SO ~/SO ~/SO ~/SO ~/SO 1/SN +/SW 1/SN 할/NNB 때/NNG 사서/NNG 싸/VV 게/EC 사/VV 앗/VV 어요/EC !/SF !/SF 후회/NNG 안/NNG 합/NNG 이/VCP 니/EC 당/XSN ~/SO 
yoonwest,PC,대용량 250ml,일반,5,잘 지워지고 좋아요,잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아요/EC 
boltouch81,PC,일반용량,VIP,5,가격대비 너무 좋아요~자극이 덜하고 잘지워져서 2통째 사용중입니다.,가격/NNG 대비/NNG 너무/MAG 좋/VA 아요/EC ~/SO 자극/NNG 이/JKS 덜하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 2/SN 통째/NNG 사용/NNG 중/NNB 이/VCP ㅂ니다/EF ./SF 
tjwodud01,PC,일반용량,프라임,5,화장을 진하게 하는 편인데 참 잘 지워지고 좋아요! 벌써 2통째입니다!,화장/NNG 을/JKO 진하/VA 게/EC 하/VV 는/ETM 편/NNB 이/VCP ㄴ데/EC 참/MAG 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아요/EF !/SF 벌써/MAG 2/SN 통째/NNG 이/VCP ㅂ니다/EF !/SF 
aydns35,PC,대용량 250ml,일반,4,향도 좋고 잘지워져서 만족해요,향도/NNG 좋/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 만족/NNG 하/XSV 아요/EC 
suan112,PC,대용량 250ml,스마트클럽,5,항상 쓰는거라 부드럽고 잘지워지고 벌써 세통째네요,항상/MAG 쓰/VV 는/ETM 거/NNB 이/VCP 라/EC 부드럽/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 벌써/MAG 세/MM 통째/NNG 네/XSN 요/JX 
ssongda12,PC,대용량 250ml,일반,4,처음 사본건데 순하길 바라고있어요. 써보고 좋으면 재구매할께용,처음/NNG 사본/NNG 이/VCP 건데/EC 순/NNG 하/XSV 기/ETN ㄹ/JKO 바라/VV 고/EC 있/VX 어요/EF ./SF 쓰/VV 어/EC 보/VX 고/EC 좋/VA 으면/EC 재/XPN 구매/NNG 하/XSV ㄹ께/EC 용/XSN 
simhee0806,PC,대용량 250ml,일반,5,"역시 겟잇뷰티 1위제품다워요
전 리무버 이거쓴지 2년째됐어요",역시/MAJ 겟잇뷰티/NNP 1/SN 위/NNG 제품/NNG 답/XSA 어요/EC 전/MM 리무버/NNG 이것/NP 쓰/VV ㄴ지/EC 2/SN 년/NNB 째/XSN 되/XSV 었/EP 어요/EC 
1019kyj,PC,일반용량,일반,4,매번쓰던거 세일할때 잘샀어요^-^,매번/MAG 쓰/VV 던/ETM 거/NNB 세일/NNG 하/XSV ㄹ/ETM 때/NNG 잘/MAG 사/VV 았/EP 어요/EC ^/SW -/SS ^/SW 
gracelee93,PC,일반용량,일반,4,좋아요♡자극적이지않구 두개샀어용,좋/VA 아요/EC ♡/SW 자극/NNG 적/XSN 이/VCP 지/EC 않/VX 구/EC 두/MM 개/NNB 사/VV 았/EP 어/EC 용/XSN 
cn0929,PC,대용량 250ml,일반,5,10통은 쓰고있는것같네요ㅋㅋ레알인생템,10/SN 통/NNB 은/JX 쓰고있는것같네욬ㅋ레알인생템/NA 
dre854,PC,일반용량,스마트클럽,5,화장솜에 묻혀서 사용하니까 좋은 것 같아요,화장/NNG 솜/NNG 에/JKB 묻히/VV 어서/EC 사용/NNG 하/XSV 니까/EC 좋/VA 은/ETM 것/NNB 같/VA 아요/EC 
fnql5486,PC,대용량 250ml,VIP,5,"예전에 매장에서 추천해줘서
써봣던적이 잇는데 대용량도 나왓나보네요ㅎㅎ
괜찮게 잘썻던기억이잇구요~~~세일하기도하고♡
쓰던거 다써서 구매해쯥니당",예전/NNG 에/JKB 매장/NNG 에서/JKB 추천/NNG 하/XSV 아/EC 주/VX 어서/EC 쓰/VV 어/EC 보/VX 앗/EC 덜/VV ㄴ/ETM 적/XSN 이/JKS 잇/VV 는데/EC 대용량/NNG 도/JX 잘/MAG 쓰/VV 엇/EP 던/ETM 기억/NNG 이/JKS 잇/VV 구요/EC ~/SO ~/SO ~/SO 세일/NNG 하/XSV 기/ETN 도/JX 하/VV 고/EC ♡/SW 쓰/VV 던/ETM 거/NNB 다/MAG 쓰/VV 어서/EC 구매해쯥니당/NA 
suma2036,PC,대용량 250ml,일반,5,주변 추천으로 구매했는데  잘 지워지네요~♡♡♡,주변/NNG 추천/NNG 으로/JKB 구매/NNG 하/XSV 았/EP 는데/EC 잘/MAG 지우/VV 어/EC 지/VX 네요/EC ~/SO ♡/SW ♡/SW ♡/SW 
jinhui0414,PC,일반용량,스마트클럽,5,만족합니다~ 만족합니다~,만족/NNG 하/XSV ㅂ니다/EC ~/SO 만족/NNG 하/XSV ㅂ니다/EC ~/SO 
jin5215,PC,대용량 250ml,일반,5,항상 쓰는거예요.순하고 좋아요,항상/MAG 쓰/VV 는/ETM 거/NNB 예요/EF ./SF 순/NNG 하/XSV 고/EC 좋/VA 아요/EC 
jsj200200,PC,대용량 250ml,일반,5,저렴해서 또 이용해요~,저렴/XR 하/XSA 아서/EC 또/MAJ 이용/NNG 하/XSV 아요/EC ~/SO 
snowtree91,PC,일반용량,일반,5,전에도 잘썼던거라 1+1하길래 얼른 구매했어요,전/NNG 에/JKB 도/JX 잘/MAG 쓰/VV 었/EP 던/ETM 거/NNB 이/VCP 라/EC 1/SN +/SW 1/SN 하/VV 길래/EC 얼른/MAG 구매/NNG 하/XSV 았/EP 어요/EC 
kwang4550,PC,대용량 250ml,일반,5,잘지워졍노 앞으로 이거 구매할거예요,잘지워졍노/NA 앞/NNG 으로/JKB 이것/NP 구매/NNG 할거/NNG 예/NNG 요/JX 
kmunk14,PC,대용량 250ml,일반,5,두번째 주문합니다. 순하게 느껴지는데 워터프루프제품도 깨끗하게 다 지워져요~^^,두/MM 번/NNB 째/XSN 주문/NNG 하/XSV ㅂ니다/EF ./SF 순하/VA 게/EC 느끼/VV 어/EC 지/VX 는데/EC 워터/NNG 프루프/NNP 제품/NNG 도/JX 깨끗/XR 하/XSA 게/EC 다/MAG 지우/VV 어/EC 지/VX 어요/EC ~/SO ^/SW ^/SW 
sonsd,PC,대용량 250ml,일반,5,진리의 뽀오얀.. 눈에 들어가도 상대적으로 다른 립앤아이리무버에 비해서 별로 안따갑고 키스미마스카라도 잘 지워져요~ ,진리/NNG 의/JKG 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM ../SE 눈/NNG 에/JKB 들어가/VV 아도/EC 상대/NNG 적/XSN 으로/JKB 다른/MM 립/NNG 앤/NNG 아이/NNG 리무버/NNG 에/JKB 비하/VV 아서/EC 별로/MAG 안/MAG 따갑/VA 고/EC 키스/NNG 미/NNG 마스카라/NNG 도/JX 잘/MAG 지우/VV 어/EC 지/VX 어요/EC ~/SO 
ryu93118,PC,일반용량,일반,5,항상쓰는 제품이라 너무좋아요,항상/MAG 쓰/VV 는/ETM 제품/NNG 이/VCP 라/EC 너무/MAG 좋/VA 아요/EC 
lsh7197,PC,대용량 250ml,프라임,4,"1플러스해서 저렴하게 득템한것같아서
너무좋아요ㅋㅋㅋ
작은거삿엇늣데 이번엔 큰걸로 즌문햇어요ㅋ
굿굿 ",1/SN 플러스/NNG 하/XSV 아서/EC 저렴/XR 하/XSA 게/EC 이번/NNG 에/JKB ㄴ/JX 크/VA ㄴ/ETM 것/NNB 로/JKB 
ryujhsy,PC,대용량 250ml,일반,5,"눈에 들어가도 안아프구
원플러스원할때 사서 가격도 저렴하구
계속계속 재구해해서 10통 넘게 쓰고있어요
다쓰면 또 구매하려구용ㅎㅎ",눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 구/EC 원/NNB 플러스/NNG 원하/VV ㄹ/ETM 때/NNG 사/VV 아서/EC 가격/NNG 도/JX 저렴/XR 하/XSA 구/EC 계속/NNG 계속/NNG 재구/NNG 하/XSV 아/EC 하/VX 아서/EC 10/SN 통/NNB 넘/VV 게/EC 쓰/VV 고/EC 있/VX 어요/EC 다/MAG 쓰/VV 면/EC 또/MAJ 구매하려구용ㅎㅎ/NA 
zxcv7818,PC,대용량 250ml,스마트클럽,4,깔끔하게 지워져서 늘 사용하던 제품입니다,깔끔/XR 하/XSA 게/EC 지우/VV 어/EC 지/VX 어서/EC 늘/MAG 사용/NNG 하/XSV 던/ETM 제품/NNG 이/VCP ㅂ니다/EC 
mmelv,PC,대용량 250ml,스마트클럽,5,역시나 원래도 잘쓰던 립아이리무버라서 또 샀지요. 잘지워지고 리무버향도 좀 신경쓰는편인데 무난해서 넘좋아요 ,역시/MAJ 나/JX 원래/NNG 도/JX 잘/MAG 쓰/VV 던/ETM 립/NNG 아이/NNG 리무버/NNG 이/VCP 라서/EC 또/MAJ 사/VV 았/EP 지요/EF ./SF 잘/MAG 지우/VV 어/EC 지/VX 고/EC 리무버/NNG 향도/NNG 좀/MAG 신경/NNG 쓰/VV 는/ETM 편/NNB 이/VCP ㄴ데/EC 무난/XR 하/XSA 아서/EC 넘/NNG 좋/VA 아요/EC 
peach171,PC,일반용량,일반,4,"눈시림도 없고 깨끗하게 잘 지워지네요
50%할때 사서 가격도 저렴하고 너무 만족해요",눈/NNG 시리/VA ㅁ/ETN 도/JX 없/VA 고/EC 깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 네요/EC 50/SN %/SW 할/NNB 때/NNG 사/VV 아서/EC 가격/NNG 도/JX 저렴/XR 하/XSA 고/EC 너무/MAG 만족/NNG 하/XSV 아요/EC 
mihye81,PC,대용량 250ml,스마트클럽,5,늘 쓰던거에요 좋아요,늘/MAG 쓰/VV 던/ETM 거/NNB 에/JKB 요/JX 좋/VA 아요/EC 
hello9408,PC,대용량 250ml,프라임,5,늘쓰던거에용 10통넘기 쓰는중,늘/MAG 쓰/VV 던/ETM 거/NNB 에/JKB 용/XSN 10/SN 통/NNB 넘/VV 기/ETN 쓰/VV 는/ETM 중/NNB 
kjw103,PC,대용량 250ml,VIP,5,써본아이리무버중에서 제일 마음에 들어요 ㅎㅎㅎ ,쓰/VV 어/EC 보/VX ㄴ/ETM 아이/NNG 리무버/NNG 중/NNB 에서/JKB 제일/NNG 마음/NNG 에/JKB 들/VV 어요/EC ㅎㅎㅎ/NA 
fallingkris,PC,일반용량,일반,5,"배송도 빠르게 오고 잘 지워져요 ! 
대용량으로 사고싶었는데 품절...ㅠㅠ
1+1 다시 하면 대용량으로 쟁여놔야겠어요",배/NNG 송/NNG 도/JX 빠르/VA 게/EC 오/VV 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC !/SF 대용량/NNG 으로/JKB 사/VV 고/EC 싶/VX 었/EP 는데/EC 1/NA 다시/MAG 하/VV 면/EC 대용량/NNG 으로/JKB 쟁여놔야겠어요/NA 
gemgem17,PC,대용량 250ml,일반,5,저렴하고 괜찮아요~~~~,저렴/XR 하/XSA 고/EC 괜찮/VA 아요/EC ~/SO ~/SO ~/SO ~/SO 
fndl27,PC,대용량 250ml,일반,3,유명해서 구매해봤는데 원래쓰던거랑 비교하면 조금 기름진 거 같은데 더 써봐야 겠어요!,유명/XR 하/XSA 아서/EC 구매/NNG 하/XSV 아/EC 보/VX 았/EP 는데/EC 원래/NNG 쓰/VV 던/ETM 것/NNB 랑/JKB 비교/NNG 하/XSV 면/EC 조금/MAG 기름지/VA ㄴ/ETM 거/NNB 같/VA 은데/EC 더/MAG 쓰/VV 어/EC 보/VX 아야/EC 하/VX 겠/EP 어요/EF !/SF 
rlathdudwwkd,PC,대용량 250ml,일반,5,부드럽게 지워지고 너무 좋아요,부드럽/VA 게/EC 지우/VV 어/EC 지/VX 고/EC 너무/MAG 좋/VA 아요/EC 
tobira711,PC,대용량 250ml,일반,4,"좋다니까 한번 구매해봤어요~
곡물 유래?고 눈 보호 한다길래 안따가울줄 알았는데 조금 따가워요ㅠ 안들어가게 조심히 써야할것 같아요",좋/VA 다니까/EC 한/MM 번/NNB 구매/NNG 하/XSV 아/EC 보/VX 았/EP 어요/EC ~/SO 곡물/NNG 유래/NNG ?/SF 고/JKQ 눈/NNG 보호/NNG 하/VV ㄴ다/EC 이/VCP 길래/EC 안/MAG 따갑/VA ㄹ/ETM 줄/NNB 알/VV 았/EP 는데/EC 조금/MAG 따가워요ㅠ/NA 안/MAG 들어가/VV 게/EC 조/NR 심히/MAG 쓰/VV 어야/EC 하/VX ㄹ/ETM 것/NNB 같/VA 아요/EC 
dbrldu,PC,대용량 250ml,일반,5,역시나~ 소문대로 뽀오얀 좋네요!!,역시/MAJ 나/EC ~/SO 소문/NNG 대로/JX 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 좋/VA 네요/EF !/SF !/SF 
sinbee0315,PC,대용량 250ml,일반,5,인생템 세일에 쟁여둬요,인생템/NA 세일/NNG 에/JKB 쟁여둬요/NA 
sadexcuse,PC,대용량 250ml,프라임,4,좋아요  재구매했어요,좋/VA 아요/EC 재/XPN 구매/NNG 하/XSV 았/EP 어요/EC 
gksk1030kr,PC,대용량 250ml,일반,5,"항상 애용하는 뽀오얀 리무버!
눈이 예민한 편이라 고가,저가 다양한 아이리무버를 사용해보았는데 
아리따움 리무버가 순하고 잘 지워져서 좋은 것 같습니다.","항상/MAG 애용/NNG 하/XSV 는/ETM 뽀/VV 오/EP 아야/EC 하/VX ㄴ/ETM 리무버/NNG !/SF 눈/NNG 이/JKS 예민/XR 하/XSA ㄴ/ETM 편/NNB 이/VCP 라/EC 고가/NNG ,/SP 저/NP 가/JKS 다양/XR 하/XSA ㄴ/ETM 아이/NNG 리무버/NNG 를/JKO 사용/NNG 하/XSV 아/EC 보/VX 았/EP 는데/EC 아리땁/VA ㅁ/ETN 리무버/NNG 가/JKS 순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 좋/VA 은/ETM 것/NNB 같/VA 습니다/EF ./SF "
k7603kr,PC,대용량 250ml,일반,5,별다섯개 너무 좋아요,별/MM 다섯/NR 개/NNB 너무/MAG 좋/VA 아요/EC 
younhee1992,PC,대용량 250ml,일반,5,"인생리무버 ㅐ
진짜
좋아요",인생/NNG 리무버/NNG 
ejkim9610,PC,대용량 250ml,스마트클럽,3,립엔아이리무버는 눈에들어가도안따가운걸선호하는데 이건눈에드가면쫌따갑내여 그거제외하곤 잘지워지고좋아오!,립/NNG 엔/NNG 아이/NNG 리무버/NNG 는/JX 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 따갑/VA ㄴ/ETM 걸/NNG 선호/NNG 하/XSV 는데/EC 이건/NNP 눈/NNG 에드가/NNP 이/VCP 면/EC 쪼/VV ㅁ/ETN 따/NNG 갑/NNG 내/NNB 이/VCP 어/EC 그것/NP 제외/NNG 하/XSV 곤/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아/EC 오/NNG !/SF 
wlsdka1,PC,대용량 250ml,일반,5,와 역시 포장 굿굿 너무 좋아용♡♡ 역시 1위는 1위인가봄♡♡♡,오/VV 아/EC 역시/MAJ 포장/NNG 굿/NNG 굿/NNG 너무/MAG 좋/VA 아/EC 용/XSN ♡/SW ♡/SW 역시/MAJ 1/SN 위/NNB 는/JX 1/SN 위/NNB 이/VCP ㄴ가/EC 보/VX ㅁ/ETN ♡/SW ♡/SW ♡/SW 
nansunny44,PC,대용량 250ml,일반,5,순해서 정말 좋아요! 매번구입합니다!,순/NNG 하/XSV 아서/EC 정말/MAG 좋/VA 아요/EF !/SF 매번/MAG 구입/NNG 하/XSV ㅂ니다/EF !/SF 
lizzzz,PC,대용량 250ml,일반,5,아이라이너가 이리잘지워지다니.ㅜㅜ.정말 감동이네요.1+1진짜득템입니다,아이라이너/NNP 가/JKS 이리잘지워지다니.ㅜㅜ.정말/NA 감동/NNG 이/VCP 네요/EF ./SF 1/SN +/SW 1/SN 진짜/NNG 득템/NNP 이/VCP ㅂ니다/EC 
kimhw992,PC,일반용량,일반,5,원플러스원 저렴하게 샀네요~,원/NNB 플러스/NNG 원/NNB 저렴/XR 하/XSA 게/EC 사/VV 았/EP 네요/EC ~/SO 
minyounng06,PC,대용량 250ml,일반,5,너무좋아서 한개더샀어요!! 나중에또 원플원할때 재구매하고싶어요!!,너무/MAG 좋/VA 아서/EC 한/MM 개/NNB 더/MAG 사/VV 았/EP 어요/EF !/SF !/SF 나중/NNG 에/JKB 또/MAG 원/NNB 프/VX ㄹ/ETM 원/NNB 하/XSA ㄹ/ETM 때/NNG 재/XPN 구매/NNG 하/XSV 고/EC 싶/VX 어요/EF !/SF !/SF 
minyounng06,PC,대용량 250ml,일반,5,하나 쓰고있는데 한번에 잘지워지고 좋은거같아요!! ,하나/NR 쓰/VV 고/EC 있/VX 는데/EC 한번/NNG 에/JKB 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 은/ETM 거/NNB 같/VA 아요/EF !/SF !/SF 
go6696,PC,대용량 250ml,일반,5,1+1일때 쟁여두는 품목이예요,1/SN +/SW 1/SN 일/NNB 때/NNG 쟁여두는/NA 품목/NNG 이/JKS 예/NNG 요/JX 
dusek1004,PC,대용량 250ml,일반,5,늘쓰던거라 좋아요ㅎ원쁠러스원 자주했음좋겠어요,늘/MAG 쓰/VV 던/ETM 거/NNB 이/VCP 라/EC 좋아욯원쁠러스원/NA 자주/MAG 하/XSV 았/EP 음/ETN 좋/VA 겠/EP 어요/EC 
kks2644,PC,대용량 250ml,일반,3,잘지워지기는 하지만 눈가가 화한 느낌이 들고 순하다고 느껴지지 않아요,잘/MAG 지우/VV 어/EC 지/VX 기/ETN 는/JX 하지만/MAJ 눈가/NNG 가/JKS 화/NNG 하/XSV ㄴ/ETM 느낌/NNG 이/JKS 들/VV 고/EC 순하/VA 다고/EC 느끼/VV 어/EC 지/VX 지/EC 않/VX 아요/EC 
love3love3,PC,대용량 250ml,일반,5,저번에 행사할때사려다가 못샀는데 이번엔 삿어요ㅎ 굳굳 넘좋네요 가성비최고에요ㅎㅎ 이런행사자주해서넘넘좋아용ㅎ,저번/NNG 에/JKB 행사/NNG 하/XSV ㄹ/ETM 때/NNG 살/VV 려다가/EC 못/MAG 사/VV 았/EP 는데/EC 이번/NNG 에/JKB ㄴ/JX 삿어욯/NA 굳/VV 굳/VV 넘/NNG 좋/VA 네요/EC 가성비최고에욯ㅎ/NA 이런행사자주해서넘넘좋아용ㅎ/NA 
cutty79,PC,대용량 250ml,일반,5,"최고입니다
다 지워져버림다",최고/NNG 이/VCP ㅂ니다/EC 다/JX 지우/VV 어/EC 지/VX 어/EC 버리/VX ㅁ/ETN 다/JX 
ykh0620,PC,일반용량,일반,5,원래 리무버를 따로 사용하지 않았는데 이 제품 쓰고 나시는 꼭 리무버를 사용하고 있어요!가격대비 정말 최고예요~1+1 행사때 구입해서 더 좋아요^^,원래/NNG 리무버/NNG 를/JKO 따로/MAG 사용/NNG 하/XSV 지/EC 않/VX 았/EP 는데/EC 이/MM 제품/NNG 쓰/VV 고/EC 나/VV 시/EP 는/ETM 꼭/MAG 리무버/NNG 를/JKO 사용/NNG 하/XSV 고/EC 있/VX 어요/EF !/SF 가격/NNG 대비/NNG 정말/MAG 최고/NNG 예/NNG 요/NNG ~/SO 1/SN +/SW 1/SN 행사/NNG 때/NNG 구입/NNG 하/XSV 아서/EC 더/MAG 좋/VA 아요/EC ^/SW ^/SW 
b159357,PC,대용량 250ml,일반,5,자주사용하던거라 세일하길래 냉큼샀네요,자주/NNG 사용/NNG 하/XSV 던/ETM 거/NNB 이/VCP 라/EC 세일/NNG 하/XSV 길래/EC 냉큼/MAG 사/VV 았/EP 네요/EC 
hesitate26,PC,대용량 250ml,일반,4,전부터 계속 쓰던 제품이여서 요거 말고는 다른거 못쓰겠어요 넘넘 좋은 제품이에용!!,전/NNG 부터/JX 계속/MAG 쓰/VV 던/ETM 제품/NNG 이/VCP 아서/EC 요것/NP 말/VX 고/EC 는/JX 다른/MM 거/NNB 못쓰/VV 겠/EP 어요/EC 넘넘/XR 좋/VA 은/ETM 제품/NNG 이/NNG 에/JKB 용/XSN !/SF !/SF 
boyun1221,PC,대용량 250ml,VIP,5,믿고 사는 리무버! '-' 재고가 없어서 인터넷으로 주문 했어요 ㅎㅎㅎ 사재기 해놔야할판...,믿/VV 고/EC 살/VV 는/ETM 리무버/NNG !/SF '/SS -/SS '/SS 재고/NNG 가/JKS 없/VA 어서/EC 인터넷/NNG 으로/JKB 주문/NNG 하/VV 았/EP 어요/EC ㅎㅎㅎ/NA 사재기/NNG 하/VV 아/EC 놓/VV 아야/EC 하/VX ㄹ/ETM 판/NNB .../SE 
doreenilife,PC,대용량 250ml,스마트클럽,5,늘 쓰던 제품이라 좋습니다,늘/MAG 쓰/VV 던/ETM 제품/NNG 이/VCP 라/EC 좋/VA 습니다/EC 
4cnsrl,PC,대용량 250ml,스마트클럽,5,가격대비 아주 훌륭합니다,가격/NNG 대비/NNG 아주/MAG 훌륭/XR 하/XSA ㅂ니다/EC 
asiopm,PC,대용량 250ml,일반,5,싸게대용량구매해서너무좋아요,싸/VV 게/EC 대용량/NNG 구매/NNG 하/XSV 아서/EC 너무/MAG 좋/VA 아요/EC 
jeh9625,PC,대용량 250ml,일반,5,"처음써보는데 기대되용ㅎㅎㅎㅎ
",처음/NNG 쓰/VV 어/EC 보/VX 는데/EC 기대되용ㅎㅎㅎㅎ/NA 
kne1537,PC,일반용량,스마트클럽,5,항상 이것만 써용 그냥 구매해봤던건데 너무 좋아서 이것만!,항상/MAG 이것/NP 만/JX 쓰/VV 어/EC 용/XSN 그냥/MAG 구매/NNG 하/XSV 아/EC 보/VX 았/EP 던/ETM 건/NNB 데/NNB 너무/MAG 좋/VA 아서/EC 이것/NP 만/JX !/SF 
youna418,PC,대용량 250ml,일반,5,매번 쓰던건데 1+1 행사 중이라고 해서 바로 샀어요! 좋아요~~^^,매번/MAG 쓰/VV 던/ETM 건/NNB 데/NNB 1/SN +/SW 1/SN 행사/NNG 중/NNB 이/VCP 라고/EC 하/VV 아서/EC 바로/MAG 사/VV 았/EP 어요/EF !/SF 좋/VA 아요/EC ~/SO ~/SO ^/SW ^/SW 
jhtopaz,PC,대용량 250ml,일반,4,잘 지워지고 좋아요,잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아요/EC 
shyuna104,PC,대용량 250ml,일반,4,1+1찬스로 싸게잘산듯! 순하고좋아요♡,1/SN +/SW 1/SN 찬스/NNG 로/JKB 싸/VV 게/EC 잘살/VV ㄴ듯/EF !/SF 순하/VA 고/EC 좋/VA 아요/EC ♡/SW 
rkaehd123,PC,대용량 250ml,일반,5,"제가썻던오일리무버중에제일순한듯해요
좋네요",제가/NNG 쓰/VV 엇/EP 던/ETM 오일/NNG 리무버/NNG 중/NNB 에/JKB 제일/NNG 순/NNG 하/XSV ㄴ/ETM 듯/NNB 하/XSA 어요/EC 좋/VA 네요/EC 
enwns0,PC,대용량 250ml,일반,5,자극없이 말끔히 지워져서 좋네영,자극/NNG 없이/MAG 말끔히/MAG 지우/VV 어/EC 지/VX 어서/EC 좋/VA 네/EC 영/MAG 
believeyc,PC,대용량 250ml,일반,5,깨끗하게 잘 지워져요 원플러스원 행사해서 저렴하게 구매했어요,깨끗/XR 하/XSA 게/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 원/NNB 플러스/NNG 원/NNB 행사/NNG 하/XSV 아서/EC 저렴/XR 하/XSA 게/EC 구매/NNG 하/XSV 았/EP 어요/EC 
ps3588,PC,대용량 250ml,스마트클럽,5,늘 사용하던 제품이라서 좋아요,늘/MAG 사용/NNG 하/XSV 던/ETM 제품/NNG 이/VCP 라서/EC 좋/VA 아요/EC 
ilhoon11,PC,대용량 250ml,스마트클럽,5,눈에들어가도따갑지않아서좋아요,눈/NNG 에/JKB 들어가/VV 아도/EC 따갑/VA 지/EC 않/VX 아서/EC 좋/VA 아요/EC 
todltk,PC,대용량 250ml,일반,4,항상 사용하는 잇템!!,항상/MAG 사용/NNG 하/XSV 는/ETM 잇템!!/NA 
solangas,PC,대용량 250ml,일반,5,할인할때 싸게 잘샀어요. 잘지워지고 좋아요,할인/NNG 하/XSV ㄹ/ETM 때/NNG 싸/VV 게/EC 잘/MAG 사/VV 았/EP 어요/EF ./SF 잘/MAG 지우/VV 어/EC 지/VX 고/EC 좋/VA 아요/EC 
vvvvvm2929,PC,일반용량,VIP,5,순하고 좋아요 ㅎㅎ,순하/VA 고/EC 좋/VA 아요/EC ㅎㅎ/NA 
mk9175,PC,대용량 250ml,일반,5,1+1로 싸게 구입해서 좋네요^^,1/SN +/SW 1/SN 로/JKB 싸/VV 게/EC 구입/NNG 하/XSV 아서/EC 좋/VA 네요/EC ^/SW ^/SW 
gywn94,PC,대용량 250ml,일반,5,1+1행사하길래 샀어용,1/SN +/SW 1/SN 행사/NNG 하/XSV 길래/EC 사/VV 았/EP 어/EC 용/XSN 
gkatotquf,PC,대용량 250ml,일반,3,ㅎㅎㄴᆞ느ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,ㅎㅎㄴᆞ느ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ/NA 
lmo0531,PC,대용량 250ml,스마트클럽,5,"믿고 사는 립앤아이리무버♡♡
순하고 짱짱 좋아욥!!!",믿/VV 고/EC 살/VV 는/ETM 립/NNG 앤/NNG 아이/NNG 리무버/NNG ♡/SW ♡/SW 순/NNG 하/XSV 고/EC 짱/MAG 짱/MAG 좋아욥!!!/NA 
