user_id,review_count,skin_type,age,rating,review
jeayoun,79,복합성,24,5,"진짜 순하고 세정력도 좋아요!
눈에들어가도 안따가워여"
쿵디,30,중성,24,4,이거 두통째쓰는데 눈에들어가두 안아프고 순하고 잘 지워진다!!
Byul01,51,복합성,23,3,"아는 동생집에서 지낼때 써봤는데 좋더라구요 나쁘지 않아요!

좀 순한 느낌도 있고 잘 지워졌어요!"
ifrs,194,복합성,26,5,잘지워짐!!! 안따가움!!! 리무버가 이 이상 할말이 있나 그냥 최고임
창작의고통,66,건성,29,3,"반값할때 샀는데 그냥 아무생각없이 쓰는 중이에요
좋은지도 모르겠고 딱히 나쁜 것도 없고..."
슈크림빵,241,지성,19,5,순하고 잘 지워져요. 눈에 들어가도 많이 따갑지도 않고. 이 제품은 1+1할 때나 세일할 때 대용량을 하나 사야합니다!
니트로겐,15,건성,28,4,몇통을 썼는지 모르겠다ㅠㅠㅠ 최소 10통은 넘었을텐데.... 향도 좋고 내 기준에 키스미도 잘 지워지니깐...! 딴거쓰면 넘나 불안한 것... 그치만 글로우픽 순위가 생각보다 낮네 이번엔 딴거써볼까?
파우덮,40,건성,25,4,잘지워지고 순한편이다!
springbreeze,193,복합성,23,4,냄새도 좋고 잘지워지고 눈에 들어가도 안아파서 너무 좋음ㅠㅠㅠ 저번에 원플러스원 할때 대용량 두개 사놨는데 마음이 든든함... 짱
내꾸,40,지성,25,3,생각보단 별로 ㅋㅋ 깨끗이 안지워지는거같음 1차세안할때 눈쪽한번더 꼼꼼하게 지워야됨
빨래엔다우니,44,민감성,25,4,눈에 들어가두 안따갑고 순하게 잘 지워져요 대용량으로 나와서 너무 좋음ㅠㅠㅠ
갬22,4,민감성,23,2,평가도 좋고 인터넷에서 싼 가격에 판매 하고 있길래 한 번 사용해보고 싶어서 구매 했는데 피부 약하고 민감하신 분 한테는 추천 안 해드리고 싶어요
lazylim,18,복합성,25,4,예전에 유명해서 써봤는데 키스미같은거 절대안디워져서 그때부터 안써요 겟잇뷰티에서 어떻게 1위했는지 모를...
ZZana,10,건성,25,5,키스미 마스카라도 솜에 묻혀 눈에올려주면 쓱쓱 아주 잘지워져요!! 전에는 맨날 화장을 지웠는데도 눈이 팬더였는데ㅜㅜ 이거쓴이후로는 완전 말끔히 지워지네요~~순하고 좋아요 전 이걸로 정착!!
홀홀홀홀,142,복합성,29,4,"이건 쓴지 한 3년된거같음
큰 용량으로 나와서 더 꾸준히 쓰고있음 눈에 들어가도 따갑지않은거같고 그냥저냥쓸만함"
lswswswl,83,건성,31,4,"눈화장 맨날해서 리무버 가지가지 써봤는데 잘지워지는편
눈은 약간 따가운편
하지만 세일때 사면 싸고 대용량!"
이름이름,36,복합성,27,3,내 아이라인을 샥~하고못지움. 지우긴지우는데 잘은 못지움
insam12,40,복합성,24,4,넘나 순한데 지워지긴 또 잘지워짐ㅎ
빠오링,1044,복합성,25,4,민감성 여드름피부 친구의 인생템ㅋㅋ 걔랑 같이 놀때마다 이거 쓰는데 친구는 이걸로 얼굴 전체를 지우고 폼클로 2차 세안하더라구요. 순하고 세정력 좋아서 저도 많이 얻어썻음 굿굿
오도독,45,민감성,21,4,좀 쎄요. 좀많이따갑..ㅠ 근대 나중에되면 익숙해져서 괜차나요. 그리고 가장 중요한건 엄청 잘지워진다는점..ㅋㅋㅋㅋ
블리불리,87,복합성,22,4,잘지워지고 향도좋고 자극적이지않아서 좋음
햄블리,69,복합성,23,5,아이메이크업 제품은 초강력 워터프루프만 쓰는 내가 몇년째 꾸준히 쓰고있는 리무버 웬만한 워터프루프 마스카라는 다 지워짐. 난 눈에 들어가도 안아프던데... 몇달 전부터 대용량으로도 나옴 아리따움 싸라해!!!
애완돼지,4,지성,31,5,"1+1하길래 걍 샀었는데 이게 왠 꿀득템ㅎ
저는 심한 지성이로 클렌징 워터로 클렌징하는데요
솜에 적셔서 눈에 살짝 올려 녹여만줘도 엄청 잘 지워져요ㅎㅎ 자극도 적고 많이 미끌거리지도 않고
지성분들이 정말 눈 입술만 지우시려면 강추 
많이 오일리하지않아요."
Rinniee,58,지성,29,5,저는 이거 진짜 2-30통은 쓴 것 같아요.. 아리따움 세일할때마다 쟁여놓는데 눈에 들어가도 크게 따갑지 않고 부드럽게 잘 지워져요! 잔여감도 없고 얘만큼 순하고 잘 지워지는거 아직 못 봐서 이것만 주구장창 믿고 씁니다^^
또햐랄랄라,31,건성,23,4,"좋다너무좋다
눈에들어가면 되게따갑긴하지만
다른것도마찬가지.
잘지워진다"
hyunjjj,50,건성,24,4,잘 지워지고 좋은데 조금 따가워요
레드빵양야,77,민감성,23,3,"저는 3통째 쓰고있는데 좋아요! 전에 쓰던 리무버가 구려서 그랬는지는 몰라도 담뿍 솜에 적셔서 눈에 올려놓고 몇 번 문지르면 싸악 글리터니 아이라이러니 섀도우니 그대로 화장솜에 묻어나옴! 쾌감ㅋㅋㅋㅋㅋ 마스카라는 한 번 더 닦아줘야하지만 나는 엄청 만족 중~

는 잘 지워져서 좋았는데 4통째 쓰고나면 허옇게 뭐가 남음. 그리고 눈에 들어가지도 않았는데 따가워. 무슨 일이지...?ㅠㅠㅠ 다른걸로 갈아타야겠어요.."
어피칭,223,건성,22,2,"잘지워지긴한데 눈따갑ㅜㅜ
나만그런가??ㅜ"
하휘,3,복합성,22,4,나름 촉촉하고 괜찮은 듯!
뜨아악,41,복합성,24,3,처음 사용할때는 눈도 안아프고 햐서 좋았는데 새로 사니까 눈이 아프네요. 재구매 의사 없습니다.
여나쨩,41,복합성,23,5,정말 잘지워지고 엄청 순해보임!!!
믿보리,50,복합성,28,5,"몇통써봤는데 폰즈보다 세정력좋아요 
쓰면서 딱히 불편한점 못느꼇어요 
재구매의사 백퍼"
bbeellllee,40,민감성,23,4,정말 순하고 잘 지워짐 최고
까토토,32,건성,32,4,"다른 리무버보단 부드럽게 세정되는거 같다. 화장솜에 너무 많이 부으면 바로 심봉사...? 조금 따갑기도 하다.
적당한 양조절이 관건. 
아이섀도우랑 아이라인 둘다 잘 지워져서 괜찮.
세일할때 구입하기 좋은 상품이다."
쪼꼬버블티,2,복합성,22,4,세일한다고 급하게 사느라 비교는못해봤지만 오일들어간거치고 건조함도덜하고 덜따가워요~용량이커서 좋은듯 재구매는 생각해볼려구요~
dolceuny,260,복합성,29,3,무난무난 ㅎㅎ 더 저렴하고 좋은 제품들도 많아서 재구매는 안 했어요
jizi33,10,복합성,24,4,굳이에여! 눈 화장이 진해서 리무버 이것저것 써봤는데 이게 제일 좋드라구요. 무엇보다도 에뛰드 래쉬 펌 마스카라 잘 안지워지던데 이건 잘 지워져서 좋았어여. 그리고 순해서 눈에 들어가도 따겁거나 그런것도 없었어여. 굳
hope,91,건성,23,4,"평소 사야지 사야지 하고 눈여겨 보다가 1+1할때 잽싸게 구입!
눈에 들어가도 하나도 안아프고 좋다 ㅎㅎㅎ
이 전에 쓰던 더페 미감수랑 비교했을때 비슷비슷한 정도??
이제 슬슬 둘중 하나로 정착해도 될 듯 싶은데 가끔 아이라인을 진하게 그리면 깔끔하게 잘 안지워지고 다크서클처럼 남아서 마지막으로 스킨푸드 포인트리무버 써보고 정해야겠다 ㅎㅎ"
시우민석이뽀,185,지성,17,5,"존온나 빨리 잘 지워지고 순하고 양적당해서 쟁겨놓아야함
특히 원쁠원♥♥♥"
최은미,26,복합성,31,2,그냥저냥써요
솔이이,43,민감성,23,3,그냥 세일할때 샀던거 ㅎㅎ 딱히 나쁜점 없음 무난함
꼬마공주유시,80,민감성,24,4,"더샘 클렌징워터랑 이거랑 두개씀.
마스카라 빡시게 하거나 섀도우 펄 짝시게 들어간거 쓴 날에는 리무버로 지우는데 순하게 잘지워짐. 예전에 긱사생활때 룸메언니가 강추해서 샀는데 후회리스. 좋으니까 리무버 사실분 써보세용!"
JAriel,312,복합성,26,5,라네즈 쓰다 갈아탄 이아이:) 가격도 착하고 세정력도 좋고 눈에도 안아프고ㅎㅎ 좋다
나니뀨잉,57,건성,24,5,"나는 눈에 들어가도 안따갑고 아주 순하게 사용 
대용량 벌써2통째 비우는 중  대신 맛이 좀 이상
.."
한쥬ㅜ,26,민감성,24,4,겟잇뷰티 1위라고 해서 썼는데 순하고 눈안따갑고 잘썼음. 마스카라 진하게 한날에도 잘지워졌음.
miroa,41,복합성,33,3,어퓨 오마린이랑 스킨푸드 밀크랑 돌아가면서 쓰는데 얘만 눈에 들어가면 시렵네요.. 세정력 좋고 향도 좋은데 아쉬워요..
현규덕후,59,복합성,19,4,진짜 눈에 들어가도 하나도 안아프고 짱이당 잘 지워지구 꼭 흔들어 사용하는것만 안 잊으면 난 이거 스킨푸드 다음으로 최고였당
0얌냠0,81,복합성,34,4,좋아요 무난무난하고 눈따갑지 않고 괜찮아요 두개 대용량으로 쟁여놨어요 ㅎㅎ 항상 쟁여놓는 템이에요
쑺인쓰,22,지성,23,5,"기존에쓰던건 눈에들어까면 뿌옇고 그래서싫었는데 이건 뭐죠?
눈에들이부어도 되겠어요 
정말이건 와우 2차세안필요없을꺼같아요 그만큼 사용후 뽀송뽀송해져요ㅠㅠ
눈에들어가면 진짜 쪼오금 기분좋게 시원한느낌 잘지워지는건 당연하오"
jihyesss,43,복합성,24,3,일단 양이너무작아요ㄷㄷ한달도안되서 항상다썼던것같아요~! 세정력도 그냥쏘쏘했어요~!
미대미대해,48,건성,24,4,"이거만한 리무버 못봐서 두통썼는데 나같이 렌즈껴서 안구건조증에 초예민한 사람들한테는 비추 눈진짜따가움.......
나머진 진짜 개잘지워짐 근데 폰즈 나타나서 폰즈로 갈아탐 ㅃㅇ.... 세일할때 사면 이만한 가격 퀄리티 없다ㅜㅜ"
화히니듀,172,건성,22,4,"잘 지워지긴 하는데 너무 눈따갑다ㅠㅠㅠ
진짜 ㄷ눈에 들어가면 눈을 포기하고싶어짐"
아엠YR,32,복합성,27,5,4통째 쓰고있는 제품이에요! 렌즈를 자주끼는데 가끔 깜박하고 렌즈착용한체로 리무버를 사용하는데 눈에들어가도 전혀안아프고 좋아요!
훌룰랄랄,80,복합성,29,4,"잘지워져요 ㅋㅋ
전 눈화장빡시게해서 강력해야되거든요 ㅋㅋ
일단 작은거샀는데 다음엔ㅋㅋ대용량살까봐여"
참치내꺼,10,복합성,32,3,세정력이 좋아서 쓰고있어요. 가끔 눈에 들어가면 뿌옇고 왠지 찝찝한 기분이 들긴 해요ㅋ
차빙빙,40,복합성,22,5,"진심 존좋

아이리무버중에 가격대비 맘에듬

대용량 50% 세일할때 샀는데 아이메이크업 진짜 잘 지워짐

재구매 100%"
수정가,77,지성,25,3,지울때의 촉감이라고 해야하나? 그런 느낌이 좋아서 두 세통정도 썼어요 원뿔원일때 사면 괜찮은 가성비이라고 생각했음ㅋㅋ 근데 어쩌다 다른 아이리무버를 쓰는데 느낀 것이 얘가 좀 뿌우연 느낌이 있더라... 아무래도 눈이여서 그런지 한번 그렇게 인식되니까 손이 잘 안갔어요ㅠ
카티비오,108,건성,23,4,"친구가 추천을 많이 하길래 세일기간에 구입했어요 근데 용량도 어마어마하던데 정말 잘 지워지더라구요
혹시 지금 리무버를 구입하려는 분들께 추천합니다"
귤귤님,63,건성,25,5,"순하고 엄청 잘 지워져서 좋아요!!!
용량도 많구 앞으로 계속 이것만 쓸것같습니다"
daniho,46,건성,31,4,학윈다닐때 친구들이 추천해서 행사때 여러개 쟁여서 썼는데 가격대비 굿이예요~
달밈,44,건성,23,2,별로잘지워지는지모르겠음 ㅠ
ㅋㅍ,55,건성,23,3,"잘지워지네요
근데눈에들어가니까  따가워요 어퓨리무버가짱인듯"
뉴뉴늉,104,민감성,20,4,눈에 들어가도 안 아프고 잘 닦임. 다른 제품보다 덜 한데 개인적으로 특유의 미끌함이 싫음..
비미,45,복합성,18,5,정말 좋고 잘지워지고...그냥 좋은데...비싸요..ㅠ그래도 좋템
으느므르,54,복합성,23,3,그냥 그랬음 잘 지워지는지 잘 모르겠다 재구매의사 없음
릴리랄라,137,복합성,25,4,무난하게 잘 지워지고 좋아요 사실 립앤아이리무버는 거기서 거기같아서 최대한 순한거 쓰려고하는데 이 제품이 다른 제품에 비해서 순하더라구요 지금 7통째 쓰는중!
꿀쨩,62,복합성,24,4,키스미 마스카라도 잘 지워지고 좋아요! 1+1 할 때 챙겨두면 가격도 나쁘지 않구요. 눈에 들어가면 따갑긴 한데 잘 써야죠...ㅎㅎ
bonjoo,108,복합성,27,3,"아리따움 뽀오얀 리무버는 눈에 들어가도 아프지 않아서 좋긴 한데
제가 사용하는 제품들이 잘 안 지워지는 제품이라서 그런지 힘을 줘서 지워야 됨;;
정말 순하고 무난합니다."
겅이,83,복합성,24,4,세정력도 좋고 많이 미끄덩 거리지 않아서 만족하고 썼습니다 좋은 제품이예요!
채닝,88,복합성,26,5,"이니스프리꺼 쓰다가 뽀오얀 쓰다가 다시 이니스프리꺼 쓰다가 뽀오얀으로 정착ㅋㅋㅋ
순해서 좋음 향도 마음에 듦"
야,30,지성,24,4,순해서 눈에 들어가도 따갑지 않아요 양도 많은 편이구요!다쓰면 이거 또 살거에요
우블리,111,건성,27,3,눈에들가는 순간 장님체험
뀨쀼꾸잉,62,복합성,24,3,왜 겟잇뷰티 1위제품인지 잘 모르겠음. 다른 사람들은 안그랬는지 몰라도 눈에 들어가면 아팠음.. 그래도 세정력은 나쁘지 않았음.다소 기름진 듯한 느낌과 향이 별로 선호하는 향이 아니었음
별별23,15,건성,25,5,다른 리무버를 안 써봐서 잘 모르겠지만 향도 부드럽고 지울때도 부드러워서 이 제품만 쓰고 있어요!
아이디까먹음,83,복합성,27,1,오 이거다 매우구렸음 눈물줄줄
minion,160,건성,26,5,미샤꺼 몇년동안쓰다가 이번에 바꿔봤는데 역시 유명한 이유가 있었음 미샤에서도 나름 순한걸로 골라썼는데 이건 너무너무 순함 눈에들어가도 이물감같은거 잘 안느껴지구 세정력도 훨 나은듯 이제 여기로 정착할듯
wus,79,건성,24,4,"원쁠원으로 저렴하게 사서 쓰고있어요
잘지워지고 괜찮아요~~"
파팝,158,지성,23,3,"가격이 많이 쎄긴한데

눈에 들어가도 그리 따갑지않고 그래서

사용하는거같아요

아근데 사용하고 나면 건조한게 조금 잇는거같아요"
진수니,70,복합성,24,2,왜 유명한지 잘.. 세정력도 좀 부족한 느낌이고 눈에 들어갔을때도 좀 아파요
진박이,93,민감성,24,5,눈 안따가운 리무버는 처음 써봤어요! 그래서 왠지 순한 느낌임^_^
후후호호,76,복합성,30,2,유명해서 구매했엇는데 저는 눈가가 따갑더라구요. 잘 지워지긴 하지만 자극이 있어서 별로인 것 같아요.
수구사랑,10,건성,25,5,전혀 따갑지 않구 순해요!!! 제가 키스미마스카라 쓸때부터 이 제품만 쓰는데 잘지워져요ㅎㅎㅎ 앞으로도 이 리무버만 쓸 예정!!
지니씨,328,건성,36,4,"가격저렴하고 잘 지워지고 자극없고!
원뿔할때 사두면 내내 쓰기 좋아요^^"
어썸훈러빙,329,건성,20,5,확실히 셰도우 4개 맥퀸에서 사고 사은품으로 받은 립앤아이 리무버를 써보니 뽀오얀 리무버가 얼마나 자극적이지 않고 잘지워지는지 느껴습니다!!이만한게 없어요!! 물건입니다 여러분!!원쁠 한적 있던데 또 해주세요!!10개 쟁길께요!!!사랑해요 알땀!!나는야 알땀의 노예!!!!!!!~~~~~~
민햐,14,복합성,23,4,"잘 지워짐
눈에 자극 그닥 없음
입에 가끔 들어가면 이상한 짭조름한 맛 남... 그거빼곤 괜찮음 ㅠㅠ"
지센,91,지성,23,4,"진짜 깔끔히 눈 따가운 것도 없이 잘 지워져요!!
근데 가격에 비해 양이 ..좀 적은 경향이 없지 않아 있네요"
아루미333,2,복합성,28,5,케이트 아이라이너를 받은게 하나 있는데 이게 정말 일반 리무버로 지워도 자국이 남아 지울때마다 눈이 빨갛게 변했는데 뽀오얀 립앤아이리무버를 쓰고 정말 신세계였어요 왜 다들 뽀오얀하는지 이제 알았어요!! 정말 강추..
tulip,45,복합성,24,3,좋은데 스킨푸드가 더 좋아요..ㅎ
엄자몽,76,복합성,27,2,개인적으로 유분기가 너무 많이 느껴져서 불편했어요. 순하다고 했는데 기름이 눈에 너무 자주 들어가고 들어가면 너무 아파서 억지로 한통 비웠네요 ㅠㅠ
skoth,107,지성,26,3,순하긴 한데 시원스럽게 지워지지 않았어요.  리무버 기능은 약간 떨어지는듯
Tirna,90,복합성,18,2,"다른 건 별로 안써봤지만 이거 너무 눈이 아파요 아이라이너가 눈에 들어가서 그런가 싶었는데 맨눈에다 해도 눈이 따가워요.

굿굿->별로"
핫뚜1224,30,건성,24,5,눈화장ㅇㅣ진한편이 아니라서 다 말끔히 잘지워지고 자극도 별로 없는거 같다. 세일이나 원쁠원할때 사면 가격도 착해서 세통째 쓰는중이고 앞으로도 쓸예정!!
해윰16,34,건성,21,4,다른 리무버를 안써봐서 잘은 모르겠지만 잘지워짐!!
힛팬프로젝트,48,건성,24,4,"세정력 무난하고, 오일이라서 그런지 눈에 들어가면 시야가 뿌얘지긴 함. 작은 사이즈 쓰는데 용기가 귀욤."
뒤굴뒤굴,9,건성,38,4,"따갑지 않고, 아이메이크업을 순하게 지워줍니다.

슈에무라 오일클렌저 외에 제 눈에 댈수있는
유일한 클렌저에요ㅠㅠ
가격도 착하고, 향도 나쁘지 않습니다"
별거있니,169,건성,23,3,저는 눈에 들어갔을때 시렸어요! 양조절이 필요해요. 작은 용량인데 스킨푸드제품에 비해 더 오래쓰게되요! 전 5겹화장솜 3겹떼서 사용합니다! 냄새는 향료없는 리무버향취이고 색깔도 그렇고 포장도 그렇고 왠지 쌀뜨물로 씻는 느낌나서 좀 좋아요.
웅야됴댜,40,건성,20,4,정말 잘 지워져요. 딱 대고 3초 뒤에 스윽 하면 지워져요. 근데 오일이 들어가서 그런가 미끈 거리는 감이 있어요. 오일 느낌 상관 안쓰시는 분들이 쓰시면 좋아하실 것 같아요.
메기러브,12,복합성,22,3,원쁠원이길래 사봤는데 그냥 정말 무난해요ㅎ 눈에 들어가도 따갑지않고 그냥 원쁠원이라서 그저그래요
별소녀,95,지성,25,4,"향이 좋고 잘 지워짐요
하지만 닦고 난 후 좀 건조해ㅜㅜ
이것만 잡아주면 좋겠어요 
아리따움 제발요"
dkskz,20,건성,24,4,세일할때 대용량 사서 쓰고있어요 키스미마스카라도 잘 지워지고 좋은거같아요! 눈에들어가면엄청따가워요ㅠ!
망고체리,55,복합성,23,4,순한 편이고 세정력도 좋아요! 키스미 마스카라 쓰던 시절에 이걸로 지웠었는데 잘지워졌었어요!ㅎㅎㅎ 가격도 괜찮고 무난무난해요
성키,7,민감성,25,5,"저자극 순수 자체임
쉽고 잘지워짐!!
추천!!"
통감자,50,복합성,27,4,평타치는 리무버 그냥 세일하면 일단 사는 리무버!!  워터푸르프도 잘지워져요
애몽이,52,복합성,26,3,"눈이 민감해서 거의 아이리무버 눈아픈데
잘 지워지고 순한 느낌
스킨푸드 밀크(..?하늘색)보다 덜 기름진 느낌이라 갈아탐"
은쑤이,26,건성,25,3,좋지도 나쁘지도 않고 그냥 쏘쏘~ 그냥 있길래썼고 딱히재구매는안함 딱 필요할때 눈에보이면 걍 또 살정도
jeje92,90,복합성,27,1,용량은 가격대비 작지만 키스미마스카라도 잘 지워질정도로 세정력은 짱인 제품! 그러나... 눈 진짜 아픔ㅜㅜ 눈가주변에 자극이 갔는지 이 리무버로 지우면 시리고 각질?이 빨갛게 나타남.. 기존에 쓰던 미샤로 갈아타고 이건 립전용으로 써야겠음
밀랭이,34,중성,22,4,리무버 50프로 할인할때 샀는데 정말 잘 지워 져요ㅎ.ㅎ 색조도 잘 지워지고 베이스까지도 잘 지워지는 리무버 좋아영
dorothy130,52,복합성,23,5,"이거 진짜 좋아요~~화장솜에 살짝 묻혀서 눈위에 지그시 대고있으면 아이라인이랑 마스카라까지 그대로 묻어서나와요~ 
키스미도 엄청 잘지워져요!! 다시사고싶은 제품이에요"
파란ㅇ,401,지성,25,3,"잘지워져요
사람마다 눈아픈거 다른거 같은데
삐아 >뽀오얀 >어퓨 순으로 눈괜찮았어요!
근데그래도 좀아픔"
윤기마미,8,건성,33,4,저렴하고 눈에 따갑지도 않고 비교적 잘 지워짐
얀베티,280,복합성,22,3,눈에 들어가면 따갑고 뿌옇게 되는 느낌은 있음. 잘 지워지지만 가격 대비 그렇게 추천하고 싶지는 않음.
940e,167,건성,25,4,좋다좋다해서 샀었는데 좋았어요 근데 립아이리무버 썼던거중에 크게안좋았던게없어서 차이를느끼기어려워요ㅜㅜ 그저가격차이
마바,40,건성,27,3,그냥저냥 쓸만함
gkssk4295,100,지성,19,3,"제 첫 리무버였어요! 지워지는건 잘 지워지는데 눈에 들어가면 따갑더라구요ㅠ
그래도 잘 지워지는건 인정b"
어오우,30,민감성,24,4,진짜 순하구 좋아요쨩쨩
문신0908,16,복합성,26,3,잘 지워지기하는데 따가움 ㅠㅠㅠㅠ
홍홍홍77,35,복합성,23,4,이거 대용량생겨서 더좋아요! 진짜 잘 닦이고 눈에들어가면 쫌 따갑긴한데 솜에 적시고 눈에 몇초정도 올렸다 닦고 면봉으로 몇번더 닦아주면 말끔해져용!
caten,74,건성,21,5,정말 좋다. 향도 좋고 이 가격인데 3개월정도 써서 겨우 다썼다. 게다가 립과아이는 물론 파운데이션도 잘 지워져서 매우 만족하고 재구매도 할 것이다.
오뎅그르,40,민감성,23,4,순하고 약간 오일리한 마무리감이라 건성인 저에게는 좋네용. 눈에 들어가면 뿌얘지기는 하는데 아프지는 않아요. 세정력도 좋습니다.
율님,8,중성,25,5,"자극도 없고, 키스미 마스카라도 완전 잘 지워져요. 가격대비 좋은제품!"
해월동화,32,건성,28,5,"눈에 들어가도 안 따갑구
순하고 세정력도 좋아용"
min7,37,복합성,36,4,"가격도 나쁘지 않고 순해서 계속 쓰고 있는 제품.. 눈이 따갑지 않아서 좋아요 
드라마틱하게 좋은 제품이 나오지 않는 이상은 한동안 계속 쓸듯"
뀨꾸이,24,복합성,24,4,오오오오옹 잘지워진다!병도 귀여워!! 자극이 적..긴한데..음 그래도 완전 순한 건 아닌 것 같고 펄을 잘 못지우는듯한 느낌적인 느낌이 듦
fresh,447,복합성,30,3,그냥 저냥 쓰기 좋은 리무버~
나무나,84,민감성,27,5,생일날 아리따움 갔다가 호기심에 처음 샀다가 2년째 쓰고 있는제품! 눈화장 진하게 할때가 많은데 클렌징도 잘되고 순해서 눈에 무리도 없어요 세일할때 꼭 여러개 쟁여뒀었는데 대용량으로 나온것도 있어용♥짱짱!!
박부장,54,민감성,26,2,눈에 들어가면 아픔 눈물남
신사을,30,건성,23,4,눈에 들어가도 따갑지 않고 잘지워짐 이거 전에 미감수인가 그거 썼는데 그것도 괜찮았지만 이제품은 세일을 자주해서 좋음
최딴,68,지성,22,5,잘지워진다ㅋㅋ좋다
이곰이뷰티,99,건성,26,4,막 좋진않다. 그냥 괜찮음. 원쁠원할때 사야좋음
아트블럭,150,민감성,23,2,"순하다고해서 샀는데 눈 아픔ㅠㅠ
그리고 잘 안섞이는것같음 원쁠원때 대용량사놨는데..에효"
superbien,81,복합성,27,5,눈에 들어가도 안아프고 잘지워지고옹 쬬안!!!ㅋㅋㅋ 이번에 1+1할때 더 쟁여놓을걸 ㅠㅠ잘 안하던데ㅠㅠㅠㅠ암튼 짱!250ml 나오고 거기다 세일하면 가격대비 진짜 조아요ㅎㅎㅎ
ㄱㄱㅌ,102,건성,24,4,잘지워지늠데 눈에들어가면..따가비.. 그리고 흔들고 금방 오일과 물층이 븐리되서 계속흔들면서 사용해야햇음 긔찮...
seungmi23,47,복합성,26,4,용량도 크고 순해서 클렌징용으로 쓰기 좋아요
aaay,61,건성,26,4,눈가는 예민할수있는 부위인데 순해서 만족스러웠던 제품
히쿠,248,민감성,29,4,순한데 다 지워집니다. 산뜻하고 재구매의사 있습니다
유히왕,45,복합성,20,5,립앤아이리무버는 에뛰드꺼 한통쓰고 바꾼건가한데 1+1할때 후기좋은거보고 고민없이 삿엇는데 하나다쓰고 두번째는 이제 밑바닥보여서 이번 원플원때 또 삿다ㅎㅎ 다들 나쁘지않게 쓸수잇을거같고 나는 좋게쓰고잇다
밍그,38,복합성,28,5,"립앤아이는 세정력+순함이 중요하다고 생각해요
그런 점에서는 매우 좋아요! 
마스카라랑 아이라이너를 키스미를 쓰는데도 힘들이지 않고 잘 지워집니다 
순한 리무버로 스킨푸드도 써봤는데 저는 좀 무겁게 느껴지더라구요 이건 그보다는 산뜻한 편이라서 사용하고 있어요*_*"
바가지머리,50,건성,23,5,눈따갑다고 하시는분들도계시는데 저는괜찮았구요 순하고 향도나쁘지않아요.원플원할때.쟁여두면 좋아영 아낌없이팍팍쓸수잇지용 짱
초코칩기린,77,건성,23,4,잘 쓰고 있어요!!! 뭐 눈이 아예 안아픈건 아닌데
asd456,230,민감성,26,4,항상 포인트리무버는 눈에들어가도 안따가운제품을 찾는데 그만큼 세정력이 약한것도 감안해왔다...ㅠ점막지울때 벅벅 문질르는게 지겨워 그냥 오일로 한번에 지우며 살다가 우연히 뽀오얀구입했는데 눈에 들어가도 따갑지않고 세정력도 평소 쓰던것보다 잘지워져서 좋았다!!ㅎㅎ
도은,64,민감성,26,1,순하다고 해서 샀는데... 나는 얘랑은 아닌듯.. 괜히 대용량 산듯. 돈아깝다.. 눈 주변 따끔거리고 내가 잘못 사용한건지 눈 충혈되고 계속 따가워서 3일 사용했는데 3일내내 시도때도없이 눈물을 흘림..☆ㅎㅎ...
ejpark,31,복합성,27,5,원쁠할때 샀는데 좋네요~ 잘 지워지고 자극도 없이 순한것 같아요~ 담에도 재구매 할 듯 싶어요^^
생각하기싫,31,복합성,23,4,엥 생각보다 순위가 낮아서 놀람 1위 정돈 아니지만 그래도 3위 안에는 들만한 제품! 냄새도 좋고 순하게 잘 닦여서 그냥 세일하는거라 샀는데 상당히 만족하면서 잘쓰고 있다 그래도 세일 안했으면 딴거 샀겠지만....
도야지은,151,지성,22,4,순해서 좋네요~~ 사실 리무버는 뭐가 좋은지 잘 모르겠어서 그냥 쓰긴 한데 이게 순하단 건 느껴져요 눈에 들어가도 안 따갑고 그럭저럭 샥샥 잘 지워지구여
dbqlww,93,중성,21,5,원쁠원때 쟁였는데 ㄹㅇ핵꿀템❤️
누우으,84,복합성,23,4,"4통째 이용중
화장들 잘 지워져서 좋음"
츤데레,102,지성,20,5,50%세일하길래 대용량으로 구매했는 크게 자극도 없었음 그리고 잘 지워짐!! 리무버는 오래쓰는거라 한번 사고 후회할때도 있는데 있건 절대 네버 후회안함
소희쓰으,35,민감성,23,5,가장 좋았던 립앤아이 리무버! 깨끗하게 지워지고 자극이 덜하다
화과,140,복합성,25,4,키스미 잘 지워지고 순하다
아크미순,59,복합성,29,5,"성분도 괜찮고 순한거같아서 쓰고있어요
그럭저럭 잘지워지고 맘에드네요"
J+,149,민감성,23,2,"너무 기대를 하고 썼는데 별로다
눈에 들어가면 따갑다..
또 잘 지워지는 것도 모르겠음
더샘 클렌징 워터가 더 잘 지워짐ㅋㅋㅋ
지우면 오일 때문에 눈이 뻔쩍거려서
펄 섀도우가 지워진건지 안 지워진건지 모름
그리고 따뜻한 오일느낌이여서 매우 기분 나쁨
1+1할 때 산 거 였는데
1통은 이제 반절 쓰고
1통은 그냥 아는 사람 줬다
재구매의사는 1도 없음"
유니223,45,중성,24,4,"무난무난!
잔여물없이 깨끗하게 지워지고
닦을때 약간 눈이 뿌해지는건 있지만
나름 순한 성분들 인 것 같아요 ㅎㅎ"
syjang,149,지성,24,4,잘 지워지긴 하는데 저는 눈에 들어가면 따갑더라구요 ㅜㅜ
